Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Colour,Capacity,Wattage,Country of Origin,Home Kitchen Rank,Air Fryers Rank,Technical Details,Description
2/20/2023,https://www.amazon.in/Non-Stick-Digital-80%E2%84%83-200%E2%84%83-0-30min-Functions/dp/B09P1YP17Z,"Air Fryer, 2000W 6-in-1 Air Fryers Oven, 4.7QT Non-Stick Air Fryer Basket Digital Air Fryer Oven Cooker 80℃-200℃ 0-30min Oilless Cooker, 6 Cooking Functions for Roast Broil Bake",Sren,3.8,Not Available,Not Available,"28,461.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['LARGE CAPACITY: Built‑in 4.5L large‑capacity frying basket, oil‑free and low‑fat frying food, safe and healthy. The bottom is equipped with non‑slip foot pads, which has strong friction and is not easy to slide, and has a rear cooling and exhaust system. With power‑off memory function, you can check the ingredients at any time without resetting, thus saving workload and energy.', 'SMART FINISH AND MATCH COOK: The smart fryer with powerful 12‑blade fan can quickly heat up in all directions. It has an appointment timing function, and you can make an appointmentahead of time when you need it. Multifunctional design, can make desserts, chicken wing, French fries, baked goods.', 'CONVENIENT DESIGN: Air fryer produces crispy results in less time than a conventional oven and includes a shake reminder function. Preheat the air fryer before adding your ingredients for improved texture. Intelligent protection, automatic shutdown function can prevent over cooking and prevent overheating.', 'LESS FAT: The air fryer uses up to 85% less oil than traditional deep frying methods while maintaining the same delicious taste, making it the perfect Christmas Gift for family members and friends. Crispier air frying results using less or no oil so you can keep enjoying your favorite fried meals without the guilt.', '100% RISK FREE PURCHASE: We Offer 24-Hour Customer Service And A 12-Month Satisfaction Guarantee For A Completely Risk-Free Purchase And Your Suggestion Will Help Us To Improve Products And Provide More Great Products. If You Have Any Questions About Our Products, Please Contact Us By Email With No Hesitate And We Will Do Our Best To Solve Your Problem.', 'Warranty not applicable for this product']"
2/20/2023,https://www.amazon.in/Inalsa-Digital-Fryer-Nutri-Fry/dp/B08N6P8G5K,"INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset Menu, Touch Control & Digital Display|Variable Temperature & Timer Control|Free Recipe book|2 Yr Warranty (Black)",Inalsa,3.8,"3,318","10,995","6,688.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['Oil-free fryer: Fryer with Air Crisp Technology that with hot air at high speed and constant temperature fries with little or no oil and achieves much healthier frying, with less than 99% fat and a crispy and tasty result', 'Air Crisp Technology: Patented Rapid Air crisp technology with unique starfish design pan ensures evenly fried results without flipping the food', '8 preset programs: The 8 preset programs of Air Fry Digital will allow you to cook: frozen potatoes, natural potatoes, all kinds of vegetables, chicken, sausages, meat, fish, cakes and much more!', 'Not just fries, now make aloo tikkis, roast chicken, grilled vegetables, chocolate cakes, muffins, frozen potatoes, natural potatoes, all kinds of vegetables, chicken, sausages, meat, fish, cakes and much more!', 'Touch screen with 8 presets and Keep Warm Function. Try new recipes at the touch of a button.', 'Fully digital: Fryer with digital touch screen and very easy to use. Set time between 1 and 60 minutes and the temperature between 80ºC and 200ºC. It has a buzzer at the end of cooking, cold touch handle and non-slip feet', 'High capacity: 4 liters of capacity that allow to make up to 9 grams of potatoes, equivalent to 5/6 servings. It has 1400W of power that ensures fast and homogeneous cooking.', 'Suitable for gifting on Diwali and other special occasions.']"
2/20/2023,https://www.amazon.in/Renewed-Philips-Essential-Technology-Presets/dp/B09Z2XSH5K,"(Renewed) Philips Essential Air Fryer HD9252/70 with Rapid Air Technology, uses up to 90% less fat, 7 Presets Touch Screen",PHILIPS,3.5,Not Available,"18,999","15,994.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['Cook great tasting food with up to 90% less fat* with Patented Rapid Air technology', 'Unique starfish design ensures evenly fried results without flipping the food', 'Fry. Bake. Grill. Roast. And even reheat', 'Touch screen with 7 presets and Keep Warm Function. Try new recipes at the touch of a button', 'Auto-shut off function when the basket is removed']"
2/20/2023,https://www.amazon.in/Electric-Automatic-Nonstick-Dehydrates-Mechanical/dp/B0B2238WY4,"Air Fryer, 5.5L Electric Air Fryer Automatic Precise Temp Control Oilless Cooker Electric Oven Fryer Nonstick Electric Food Fryer for Crisps, Roasts, Bakes, Reheats and Dehydrates(Mechanical Models)",01 02 015,4,Not Available,Not Available,"3,549.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Philips-HD9216-43-Fryer-Retractable/dp/B08B3M4GMX,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Nutri-Fry-Dual-Zone-2100-Temperature/dp/B0B5ZS6GDK,"INALSA Air Fryer Nutri Fry Dual Zone-2100 W,10L,with Sync Basket & Finish features|11 versatile programs,Touch Control&Digital Display|Variable Temperature Control|Free Recipe book ,2 Year Warranty",Inalsa,4.2,"3,318","22,999","9,299.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['A KITCHEN MUST HAVE: INALSA Nutri Fry Dual Zone comes with the power of 2100 Watts and is perfect for quick delicious meals, preparing side dishes, appetizers, full chicken and more. Great addition to any kitchen.', '2 INDEPENDENT BASKETS: The original Air Fryer with 2 independent baskets, the XL air fryer lets you cook 2 foods, 2 ways, at the same time, eliminating back-to-back cooking like a traditional single-basket air fryer.', 'SYNC FINISH & SYNC BASKET: Dual Zone Technology allows you to choose between the Sync Finish feature, which unlocks cooking 2 foods 2 ways that finish at the same time, and a Sync baskets feature to easily copy settings across both zones for full 10 L capacity.', '11-IN-1 FUNCTIONALITY: Includes 11 versatile cooking programs: air frying wings, roasting chicken, baking cookies or toasting rolls to dehydrating crispy veggie chips.', 'XL CAPACITY: The 10 L baskets capacity fits your biggest, extra-large meals. All in one compact appliance that cooks more for family meals, parties & gatherings while taking up less countertop space capacity.', 'SEPARATE HEATING ZONES: 2 independent 5 L zones have their own cooking baskets, cyclonic fans, and rapid heaters. So you can maximize and master mealtime and makes cooking crowd-worthy meals even easier.', 'Fully Digital: The search for simple one-touch cooking has come to an end. With INALSA Nutri Fry Dual Zone air fryer that comes with Intelligent touch Control, you can seamlessly select your preset, program your time and temperature, and start air frying in seconds.']"
2/20/2023,https://www.amazon.in/Dash-DCB001AF-Healthier-Delicious-Desserts/dp/B07G9ZRBRB,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/SILNOVO-Electric-Frying-Healthy-Cooker/dp/B0BPSDGTVM,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/ERIZONE-functional-Adjustable-Temperature-1300-1500W/dp/B09M77XX2P,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/RHYDON-Air-Fryer-1300-Temperature/dp/B09MFQCBQT,"RHYDON Air Fryer 1300 - 1500 W with 4 L Large Cooking Pan Capacity, Timer Selection and Fully Adjustable Temperature Control",RHYDON,4.2,Not Available,"16,500","9,100.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['【4.0 L Capacity】 Cooks perfect meals for 2-4 people at a time, perfect for small families or single people. It also comes with a beautiful recipe book, so you can set specific temperatures and cooking times based on the recipes to create a rich and varied selection of delicious meals. Also, our air fryer is the perfect gift for a health-conscious family member or friend.', '【 Healthier cooking】: With the use of rapid air circulation technology and a low calorie cooking spray, you can fry without the excess fat associated with traditional frying and in a reduced time, perfect to keep you and your family healthy and fit.', '【Oil-Free & Less Fat】This air fryer allows you to fry, bake and grill with virtually no oil, which can reduce your calorie intake by up to 90% while maintaining the crispy texture of your food so you can enjoy your meal without the burden. No more fumes and splashes of hot oil, fully taking care of you and your family. When the frying basket is pulled out, the power will automatically shut off, making it safer to use.', '【 Easy To Clean】: The air fryer has a non-stick removable tray, cool touch handle. All accessories are dishwasher safe, making it easy to clean after daily use.']"
2/20/2023,https://www.amazon.in/Philips-Essential-HD9252-70-Technology/dp/B09VDPYKSC,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Multifunctional-Oil-Free-Temperature-Resistant-Electric/dp/B0BGNT9X9Z,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Philips-Daily-Collection-HD9218-Technology/dp/B085PWPMXY,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Osmon-American-Micronic-container-Digital/dp/B09GLV2HVH,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/AGARO-Digital-1300Watts-Pre-set-33556/dp/B09CKVNWZP,"AGARO Grand Digital Air Fryer, 1300Watts with 4 Ltr Basket, Fry, Bake, Grill, Roast,Bake and Steam with 6 Pre-set Menu, Less Oil Usage, Led Control Panel, Black (33556)",Agaro,3.8,72,"7,495","4,799.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['Uniform air heating technology helps you grill, bake, roast, reheat and steam your favourite dishes', '1300Watt of power helps heat the fryer within 2-3 min and helps you quickly to prepare your dishes with uniform heat dispersion and maxium temparuture control', 'Air fryer uses 90% less oil vs normal frying', 'The advanced touch screen technology helps you select menu, time, and temperature by simply touching it', 'Large 4 litre non-stick frying basket', '6 Preset Menu for a hassle free cooking of your favourite dishes', '1 Year Warranty']"
2/20/2023,https://www.amazon.in/Inalsa-Capacity-Stainless-Rotisserie-Function/dp/B094NJPL81,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/REPLEX-Nonstick-Electric-Adjustable-Temperature/dp/B09M9YXLTJ,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Jaipan-Fryer-DIGITAL-COMPUTER-VERSION/dp/B0BMVNNHYZ,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/AirOpen-Air-Fryer-8QT-Basket/dp/B09GB958HS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Qunan-ligent-Multiple-Function-Electric/dp/B0BFX9QVR2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Kyweel-Magnetic-Kitchen-Accessories-Reference/dp/B09V7GKM3M,"Kyweel Air Fryer Magnetic Cheat Sheet, Air Fryer Kitchen Accessories, Air Fryer Cook Times, Air Fryer Accessories Quick Reference Guide",Kyweel,4.5,8,"4,997","1,469.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"['Air Fryer Accessories: A pack comes with 2 magnetic air fryer cooking time cheat sheets, including a large magnet (10.5 x 6.5"") and a small magnet (5 x 5"") that show cooking time, temperature and Food size so you don\'t have to waste time looking for it.', ""Superior Quality: Our magnets are made of high-quality vinyl, which is strong magnetic and won't fall or shatter because it's not magnetic enough. The waterproof and smooth surface is easy to clean, durable and resistant to deformation."", 'Comprehensive Classification: Our air fryer charts cover a wide range of data, listing more than 100 common food items, including beef, pork, lamb, chicken, vegetables, seafood, and frozen food categories.', 'Convenient and fast: just stick it on any magnetic surface in the kitchen or refrigerator, the letters on our cheat sheet are bold and enlarged, and the clear typesetting and classification help you find you faster and more accurately Food you want to cook.', 'Kitchen Essentials: The Air Fryer Oven Accessories Magnet Cooking Guide is perfect for those who love to cook and are health conscious, saving you time by knowing when, temperature and size of food to cook.']"
2/20/2023,https://www.amazon.in/Appliances-Nutri-View-See-through-Technology-Presets/dp/B0BP2G5XFD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/20/2023,https://www.amazon.in/Blueberrys%F0%9F%8D%BF1400W-Technology-Function-Toasting-Roasting/dp/B0BTMHG2PW,"Blueberry's🍿1400W 6L Digital Air Fryer 360° Rapid Air Technology Touch Control Panel Uses 95% Less Oil, 4-in-1 Function Frying,Baking,Toasting,Roasting",Blueberry's,4.3,Not Available,"8,990","4,499.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},"[""🎁Blueberry's 1400Watts 6L Digital Air Fryer"", '🎁360° Rapid Air Technology & One Touch LCD Panel for Easy Using', '🎁Air Cooking is Delicious and Healthy on the Outside and Tender on the Inside', '🎁High Temperature 200° C, 300° C Circulating Hot Three Dimensional Convenstion Barbecue', '🎁FRY WITH AIR, LIVE HEALTHIER: 90% Less Oil Needed, Ofen, only 1 tbp of Oil is Sufficient for an Entire Air Fryer Recipe', '🎁Barbecue: 5min-1 Hr / Dafault Time: 30min, Temperature is 200°C / Chips: 5min-1 Hr / Dafault Time: 30min, Temperature is 180°C / Pizza: 5min-40min/ Dafault Time: 10min, Temperature is 190°C', '🎁Product Dimesnsion: Height: 31.3cm / Width: 28.5cm / Length: 34cm / Weight: 3.385 kg']"
